# Telluric spectrum deduced by L. Wallace, K. Hinkle and W. Livingston for their atlas of the solar photosphere
# from 13,500 to 20,000 cm-1 (N.S.O. Technical Report #98-001), Kitt Peak FTS. See README.md for the licence.
# Columns: wavenumber as observed (cm-1), telluric transmission (-1 where it could not be deduced).
# Extracted from the first two columns of the files sp13500 to sp19950, overlaps between segments removed.
13509.720 0.99834E+00
13509.740 0.99852E+00
13509.760 0.99889E+00
13509.780 0.99902E+00
13509.800 0.99879E+00
13509.820 0.99846E+00
13509.840 0.99832E+00
13509.860 0.99831E+00
13509.880 0.99813E+00
13509.900 0.99761E+00
13509.920 0.99695E+00
13509.940 0.99655E+00
13509.960 0.99671E+00
13509.980 0.99740E+00
13510.000 0.99836E+00
13510.020 0.99925E+00
13510.040 0.99971E+00
13510.060 0.99954E+00
13510.080 0.99891E+00
13510.100 0.99828E+00
13510.120 0.99818E+00
13510.140 0.99870E+00
13510.160 0.99945E+00
13510.180 0.99990E+00
13510.200 0.99997E+00
13510.220 0.99999E+00
13510.240 0.10002E+01
13510.260 0.10006E+01
13510.280 0.10004E+01
13510.300 0.99973E+00
13510.320 0.99889E+00
13510.340 0.99861E+00
13510.360 0.99915E+00
13510.380 0.10001E+01
13510.400 0.10008E+01
13510.420 0.10008E+01
13510.440 0.10003E+01
13510.460 0.99952E+00
13510.480 0.99886E+00
13510.500 0.99855E+00
13510.520 0.99880E+00
13510.540 0.99953E+00
13510.560 0.10002E+01
13510.580 0.10001E+01
13510.600 0.99907E+00
13510.620 0.99803E+00
13510.640 0.99796E+00
13510.660 0.99898E+00
13510.680 0.10001E+01
13510.700 0.10001E+01
13510.720 0.99878E+00
13510.740 0.99729E+00
13510.760 0.99676E+00
13510.780 0.99721E+00
13510.800 0.99757E+00
13510.820 0.99687E+00
13510.840 0.99521E+00
13510.860 0.99345E+00
13510.880 0.99220E+00
13510.900 0.99124E+00
13510.920 0.99006E+00
13510.940 0.98831E+00
13510.960 0.98560E+00
13510.980 0.98081E+00
13511.000 0.97245E+00
13511.020 0.96030E+00
13511.040 0.94737E+00
13511.060 0.93974E+00
13511.080 0.94218E+00
13511.100 0.95333E+00
13511.120 0.96705E+00
13511.140 0.97789E+00
13511.160 0.98408E+00
13511.180 0.98705E+00
13511.200 0.98917E+00
13511.220 0.99163E+00
13511.240 0.99413E+00
13511.260 0.99589E+00
13511.280 0.99668E+00
13511.300 0.99694E+00
13511.320 0.99721E+00
13511.340 0.99767E+00
13511.360 0.99821E+00
13511.380 0.99871E+00
13511.400 0.99909E+00
13511.420 0.99928E+00
13511.440 0.99929E+00
13511.460 0.99924E+00
13511.480 0.99929E+00
13511.500 0.99937E+00
13511.520 0.99922E+00
13511.540 0.99868E+00
13511.560 0.99802E+00
13511.580 0.99780E+00
13511.600 0.99826E+00
13511.620 0.99906E+00
13511.640 0.99957E+00
13511.660 0.99957E+00
13511.680 0.99938E+00
13511.700 0.99942E+00
13511.720 0.99967E+00
13511.740 0.99983E+00
13511.760 0.99984E+00
13511.780 0.10001E+01
13511.800 0.10007E+01
13511.820 0.10012E+01
13511.840 0.10008E+01
13511.860 0.99941E+00
13511.880 0.99794E+00
13511.900 0.99766E+00
13511.920 0.99877E+00
13511.940 0.10001E+01
13511.960 0.10002E+01
13511.980 0.99894E+00
13512.000 0.99776E+00
13512.020 0.99799E+00
13512.040 0.99951E+00
13512.060 0.10009E+01
13512.080 0.10008E+01
13512.100 0.99938E+00
13512.120 0.99796E+00
13512.140 0.99745E+00
13512.160 0.99763E+00
13512.180 0.99760E+00
13512.200 0.99699E+00
13512.220 0.99635E+00
13512.240 0.99637E+00
13512.260 0.99700E+00
13512.280 0.99755E+00
13512.300 0.99755E+00
13512.320 0.99732E+00
13512.340 0.99763E+00
13512.360 0.99871E+00
13512.380 0.99997E+00
13512.400 0.10005E+01
13512.420 0.99994E+00
13512.440 0.99877E+00
13512.460 0.99779E+00
13512.480 0.99750E+00
13512.500 0.99782E+00
13512.520 0.99832E+00
13512.540 0.99865E+00
13512.560 0.99871E+00
13512.580 0.99862E+00
13512.600 0.99862E+00
13512.620 0.99884E+00
13512.640 0.99921E+00
13512.660 0.99950E+00
13512.680 0.99954E+00
13512.700 0.99934E+00
13512.720 0.99902E+00
13512.740 0.99858E+00
13512.760 0.99787E+00
13512.780 0.99690E+00
13512.800 0.99607E+00
13512.820 0.99597E+00
13512.840 0.99682E+00
13512.860 0.99807E+00
13512.880 0.99883E+00
13512.900 0.99871E+00
13512.920 0.99813E+00
13512.940 0.99781E+00
13512.960 0.99789E+00
13512.980 0.99787E+00
13513.000 0.99736E+00
13513.020 0.99674E+00
13513.040 0.99677E+00
13513.060 0.99753E+00
13513.080 0.99792E+00
13513.100 0.99653E+00
13513.120 0.99317E+00
13513.140 0.98921E+00
13513.160 0.98632E+00
13513.180 0.98492E+00
13513.200 0.98401E+00
13513.220 0.98266E+00
13513.240 0.98137E+00
13513.260 0.98171E+00
13513.280 0.98446E+00
13513.300 0.98852E+00
13513.320 0.99178E+00
13513.340 0.99318E+00
13513.360 0.99361E+00
13513.380 0.99466E+00
13513.400 0.99676E+00
13513.420 0.99874E+00
13513.440 0.99915E+00
13513.460 0.99797E+00
13513.480 0.99660E+00
13513.500 0.99638E+00
13513.520 0.99726E+00
13513.540 0.99795E+00
13513.560 0.99745E+00
13513.580 0.99598E+00
13513.600 0.99448E+00
13513.620 0.99336E+00
13513.640 0.99198E+00
13513.660 0.98949E+00
13513.680 0.98596E+00
13513.700 0.98270E+00
13513.720 0.98131E+00
13513.740 0.98247E+00
13513.760 0.98556E+00
13513.780 0.98929E+00
13513.800 0.99256E+00
13513.820 0.99477E+00
13513.840 0.99590E+00
13513.860 0.99636E+00
13513.880 0.99680E+00
13513.900 0.99761E+00
13513.920 0.99863E+00
13513.940 0.99926E+00
13513.960 0.99910E+00
13513.980 0.99842E+00
13514.000 0.99791E+00
13514.020 0.99801E+00
13514.040 0.99845E+00
13514.060 0.99860E+00
13514.080 0.99827E+00
13514.100 0.99789E+00
13514.120 0.99804E+00
13514.140 0.99865E+00
13514.160 0.99908E+00
13514.180 0.99876E+00
13514.200 0.99778E+00
13514.220 0.99660E+00
13514.240 0.99527E+00
13514.260 0.99317E+00
13514.280 0.98971E+00
13514.300 0.98530E+00
13514.320 0.98169E+00
13514.340 0.98078E+00
13514.360 0.98311E+00
13514.380 0.98732E+00
13514.400 0.99141E+00
13514.420 0.99404E+00
13514.440 0.99505E+00
13514.460 0.99500E+00
13514.480 0.99459E+00
